"edition","fy_year","sheet","class_code","class_name","procedure_code","procedure_name","points_num","pref_code","pref_name","count"
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"36","徳島県",622
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"37","香川県",1145
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"38","愛媛県",1078
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"39","高知県",806
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"40","福岡県",5721
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"41","佐賀県",510
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"42","長崎県",489
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"43","熊本県",1754
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"44","大分県",877
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"45","宮崎県",1586
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"46","鹿児島県",1930
1,2014,"入院","M001","体外照射","180021010","体外照射（高エネルギー放射線治療）（１回目）（３門照射）",1320,"47","沖縄県",1129
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"01","北海道",24339
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"02","青森県",7828
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"03","岩手県",6800
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"04","宮城県",13560
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"05","秋田県",5465
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"06","山形県",4689
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"07","福島県",12991
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"08","茨城県",10568
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"09","栃木県",9551
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"10","群馬県",7193
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"11","埼玉県",18827
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"12","千葉県",22266
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"13","東京都",68217
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"14","神奈川県",29721
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"15","新潟県",13835
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"16","富山県",7247
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"17","石川県",11206
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"18","福井県",5288
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"19","山梨県",3167
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"20","長野県",6477
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"21","岐阜県",9208
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"22","静岡県",18713
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"23","愛知県",24577
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"24","三重県",9045
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"25","滋賀県",4738
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"26","京都府",11609
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"27","大阪府",40802
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"28","兵庫県",19643
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"29","奈良県",3301
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"30","和歌山県",3924
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"31","鳥取県",3160
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"32","島根県",3284
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"33","岡山県",10732
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"34","広島県",23344
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"35","山口県",7752
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"36","徳島県",3057
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"37","香川県",6065
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"38","愛媛県",5639
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"39","高知県",2381
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"40","福岡県",30001
1,2014,"入院","M001","体外照射","180021110","体外照射（高エネルギー放射線治療）（１回目）（４門以上の照射）",1800,"41","佐賀県",3913
